Year_local,DOY,daytime,FC,LE,TA,RECO,GPP,SWC,TS
2023,66.0833,0,0.124766,15.5791,8.37686,2.707151962411301,2.582385962411301,45.370891,5.8
2023,66.1041,0,0.454154,12.3184,8.27515,2.695260550852182,2.241106550852182,45.37477,5.8
2023,66.1249,0,0.275103,19.5838,8.1432,2.679804432833911,2.4047014328339107,45.378648999999996,5.8
2023,66.1458,0,0.393045,14.4697,7.91419,2.652911906011316,2.2598669060113155,45.382528,5.8
2023,66.1666,0,1.22036,9.33033,7.7261,2.630880300781236,1.410520300781236,45.382528,5.8
2023,66.1874,0,0.793826,8.2685,7.3423,2.5858801780948464,1.7920541780948462,45.386407,5.75
2023,66.2082,0,-0.0887088,9.0222025,7.00944,2.5469769043424635,2.6356857043424635,45.390286,5.7
2023,66.2291,0,0.524802,12.364,6.81295,2.5241123833565102,1.9993103833565105,45.386407,5.7
2023,66.2499,0,0.0125343,6.12598,6.74314,2.5160793993691577,2.5035450993691577,45.394165,5.7
2023,66.2707,0,0.868789,20.0196,6.63686,2.503791619063912,1.6350026190639122,45.398044,5.62
2023,66.2916,1,1.70623,28.149,6.55624,2.4945077230254395,0.7882777230254396,45.398044,5.6
2023,66.3124,1,0.27357,39.9129,6.584,2.497873219216714,2.224303219216714,45.401923,5.6
2023,66.3332,1,0.754981,38.9254,6.60885,2.500900086245776,1.745919086245776,45.409681,5.53
2023,66.3541,1,-2.81402,64.1063,6.50606,2.4890305476884844,5.303050547688485,45.405802,5.5
2023,66.3749,1,-1.67531,53.7994,7.01705,2.5488966305550385,4.224206630555038,45.409681,5.5
2023,66.3957,1,-2.54294,96.5952,7.51014,2.606915607231212,5.149855607231212,45.41356,5.41
2023,66.4166,1,-6.31918,120.479,8.38598,2.7104179701967843,9.029597970196784,45.417439,5.4
2023,66.4374,1,-4.84624,115.379,8.67221,2.7444783769911703,7.590718377,45.421318,5.37
2023,66.4582,1,-4.82131,91.8564,7.33826,2.587101835655297,7.408411835655298,45.429076,5.3
2023,66.479,1,-6.49317,146.304,7.98348,2.663233497718453,9.156403497718454,45.425197,5.3
2023,66.4999,1,-5.00776,138.808,8.02635,2.668430788407868,7.676190788407867,45.425197,5.2
2023,66.5207,1,-5.23365,150.598,10.1629,2.9227354683380424,8.156385468338042,45.436834,5.2
2023,66.5415,1,-4.12582,120.862,8.73822,2.7530050984660828,6.878825098466082,45.432955,5.2
2023,66.5624,1,-5.99935,125.978,8.7788,2.757962255745362,8.757312255745362,45.429076,5.1
2023,66.5832,1,-4.88432,94.1724,8.92676,2.775681360091081,7.660001360091081,45.432955,5.1
2023,66.604,1,-3.9219,95.9578,8.50169,2.725359654,6.647259654,45.436834,5.02
2023,66.6248,1,-4.69695,86.0377,8.33378,2.7056025942768605,7.402552594276861,45.432955,5
2023,66.6457,1,-4.12859,86.0624,8.00331,2.6666504383396936,6.795240438339693,45.436834,5
2023,66.6665,1,-4.13029,65.0355,7.66602,2.6269845441855573,6.757274544185557,45.436834,5
2023,66.6873,1,-1.57366,53.3853,6.83467,2.5294568526859207,4.103116852685921,45.444592,5
2023,66.7082,1,-1.65135,32.7104,5.66884,2.3937916319669648,4.045141631966965,45.440713,5
2023,66.729,1,2.05022,22.2297,3.87067,2.1875213922771706,0.1373013922771706,45.425197,5.1
2023,66.7498,1,2.31327,12.2664,2.95433,2.084080647,-0.229189353,45.429076,5.17
2023,66.7707,0,2.99338,10.0616,7.51005,2.609271692211238,-0.384108308,45.417439,5.23
2023,66.7915,0,2.72364,14.2318,2.47072,2.030125560928399,-0.693514439,45.405802,5.34
2023,66.8123,0,2.82211,12.0125,2.28989,2.0100649279537195,-0.812045072,45.401923,5.46
2023,66.8332,0,3.12954,13.4953,2.21625,2.001969341619481,-1.127570658,45.398044,5.61
2023,66.854,0,0.653981,5.72242,2.29156,2.0104534780049583,1.3564724780049584,45.386407,5.74
2023,66.8748,0,2.2133,6.83109,2.3905,2.021582441470491,-0.191717559,45.370891,5.87
2023,66.8956,0,3.06255,7.90699,2.55653,2.040224559897473,-1.02232544,45.37477,5.98
2023,66.9165,0,5.07941,6.02112,2.96875,2.0865417317140995,-2.992868268,45.370891,6.06
2023,66.9373,0,2.7155,7.53806,2.9776,2.087641836,-0.627858164,45.370891,6.1
2023,66.9581,0,2.70605,17.2843,3.07209,2.098378117633065,-0.607671882,45.370891,6.11
2023,66.979,0,0.568049,8.37983,3.22141,2.115311152450813,1.5472621524508134,45.367012,6.12
2023,67,0,0.875007,14.6642,3.20283,2.113321994673623,1.238314994673623,45.37477,6.1
2023,67.0208,0,1.29548,16.0743,8.17078,2.688884974706056,1.3934049747060562,45.37477,6.1
2023,67.0416,0,1.13658,17.4321,3.14706,2.107246736868411,0.9706667368684112,45.378648999999996,6.03
2023,67.0624,0,2.91665,19.4033,3.00902,2.0918072880712337,-0.824842712,45.386407,5.98
2023,67.0833,0,1.5266475000000002,18.5484,2.86668,2.075911184690564,0.5492636846905641,45.382528,5.9
2023,67.1041,0,1.03759,14.3008,2.75434,2.0634073259964154,1.0258173259964154,45.394165,5.8
2023,67.1249,0,1.01577,16.4071,2.59659,2.045837321499306,1.030067321499306,45.394165,5.72
2023,67.1458,0,1.56353,17.4036,2.60714,2.0471212041676607,0.4835912041676606,45.405802,5.65
2023,67.1666,0,4.11661,33.8819,2.6639,2.0535807296539588,-2.06302927,45.409681,5.58
2023,67.1874,0,2.56787,29.5267,2.8843,2.078413483542912,-0.489456516,45.421318,5.5
2023,67.2082,0,1.89911,25.6026,2.87702,2.077700080619364,0.1785900806193636,45.425197,5.43
2023,67.2291,0,1.17995,24.7331,2.6967,2.057566868467251,0.877616868,45.429076,5.39
2023,67.2499,0,1.09135,22.2763,2.52949,2.038946781055002,0.947596781,45.432955,5.3
2023,67.2707,0,0.663259,21.2705,6.495,2.493261785,1.830002785,45.436834,5.27
2023,67.2916,1,1.09808,17.982,2.13844,1.9955269927831845,0.8974469927831845,45.444592,5.2
2023,67.3124,1,0.727306,22.8986,2.32501,2.0164123058052548,1.2891063058052548,45.448471,5.2
2023,67.3332,1,0.549789,39.3899,3.20646,2.115434632686946,1.565645632686946,45.448471,5.14
2023,67.3541,1,-0.325976,38.3401,3.56778,2.1564201835330894,2.482396183533089,45.45235,5.1
2023,67.3749,1,-3.09907,53.242,4.45192,2.257316186236234,5.356386186236234,45.456229,5.04
2023,67.3957,1,-2.97932,60.8193,5.15877,2.338732695257378,5.318052695257379,45.448471,5
2023,67.4166,1,-4.02285,69.5697,6.23108,2.4633143061012723,6.486164306101273,45.456229,4.95
2023,67.4374,1,-3.94935,64.4081,6.57019,2.503061509840737,6.452411509840736,45.463987,4.9
2023,67.4582,1,-4.33435,72.0144,7.80716,2.648690295251233,6.983040295251233,45.471745000000006,4.87
2023,67.479,1,-4.80601,74.9294,8.01586,2.673512720201715,7.479522720201714,45.475623999999996,4.8
2023,67.4999,1,-6.03444,87.8948,8.42432,2.7220780013574943,8.756518001357495,45.475623999999996,4.78
2023,67.5207,1,-8.02358,97.9998,11.1607,3.0498632756256474,11.073443275625648,45.483382,4.7
2023,67.5415,1,-3.43689,74.0207,8.54597,2.736803940627408,6.173693940627408,45.483382,4.68
2023,67.5624,1,-5.69025,79.4792,9.28716,2.825250462272761,8.515500462272762,45.483382,4.6
2023,67.5832,1,-5.36693,80.3829,9.10106,2.803179313358296,8.170109313358296,45.495019,4.58
2023,67.604,1,-5.72709,85.7184,9.166,2.811069127,8.538159127332259,45.495019,4.5
2023,67.6248,1,-3.15472,66.2392,8.53397,2.735928120151505,5.890648120151505,45.502777,4.5
2023,67.6457,1,-2.15084,62.6858,8.64844,2.749678008731004,4.900518008731003,45.502777,4.5
2023,67.6665,1,-0.444766,57.6679,7.59396,2.624829558,3.069595558,45.502777,4.5
2023,67.6873,1,0.307931,49.2984,6.72904,2.523185307330193,2.2152543073301936,45.498898,4.5
2023,67.7082,1,1.63184,39.6476,6.26664,2.469201450016429,0.83736145,45.498898,4.52
2023,67.729,1,2.68476,45.7508,5.84246,2.4198832930605634,-0.264876707,45.487261000000004,4.6
2023,67.7498,1,2.79703,15.0066,4.93786,2.315236134563335,-0.481793865,45.483382,4.71
2023,67.7707,0,2.20074,13.5425,9.40312,2.8405316813320174,0.6397916813320172,45.467866,4.82
2023,67.7915,0,0.948837,16.4087,4.16288,2.226491447513888,1.2776544475138878,45.463987,4.95
2023,67.8123,0,1.56575,25.3432,4.67628,2.285466569123075,0.7197165691230749,45.45235,5.1
2023,67.8332,0,2.64315,25.75,4.63144,2.280426753,-0.362723247,45.440713,5.24
2023,67.854,0,1.64147,18.5149,4.69998,2.2884219640671075,0.6469519640671075,45.432955,5.38
2023,67.8748,0,1.3539,17.9164,4.86544,2.3075862371380054,0.9536862371380052,45.425197,5.53
2023,67.8956,0,1.515,19.4026,5.07963,2.33241268,0.8174126801875599,45.417439,5.65
2023,67.9165,0,0.32316,27.5825,5.16934,2.3428964028123604,2.0197364028123603,45.41356,5.76
2023,67.9373,0,0.450242,16.3854,5.12897,2.3383477252569307,1.8881057252569309,45.405802,5.85
2023,67.9581,0,0.656196,20.3491,5.10362,2.335535836537037,1.6793398365370371,45.398044,5.9
2023,67.979,0,0.948457,16.5525,4.96743,2.3199278034881003,1.3714708034881005,45.398044,5.95
2023,68,0,0.751379,22.1099,4.79735,2.300436458983509,1.5490574589835089,45.398044,6
2023,68.0208,0,2.04382,21.4511,9.57425,2.862729672739185,0.8189096727391854,45.398044,5.98
2023,68.0416,0,4.0105,13.2,4.33428,2.247459292753123,-1.763040707,45.398044,5.9
2023,68.0624,0,1.62998,17.9684,4.06656,2.2169343379414803,0.5869543379414803,45.401923,5.9
2023,68.0833,0,0.940486,14.1797,3.81142,2.187934492319312,1.2474484923193114,45.409681,5.83
2023,68.1041,0,1.40663,18.324,3.63844,2.168356783963354,0.7617267839633539,45.409681,5.8
2023,68.1249,0,-0.00283043,12.3977,3.60789,2.164992771683727,2.167823201683727,45.41356,5.7
2023,68.1458,0,0.75734,12.9533,3.4185,2.143599590109415,1.386259590109415,45.41356,5.66
2023,68.1666,0,1.31246,18.1139,3.22266,2.1215251858920343,0.8090651858920344,45.429076,5.6
2023,68.1874,0,1.89151,30.1627,3.11957,2.1099766148735872,0.2184666148735872,45.432955,5.55
2023,68.2082,0,1.2049,45.7954,3.04086,2.101193735290325,0.8962937352903249,45.432955,5.5
2023,68.2291,0,1.27018,27.2991,2.99881,2.0965539480836224,0.8263739480836223,45.432955,5.46
2023,68.2499,0,0.608408,25.9673,2.95464,2.0916772277739666,1.4832692277739667,45.436834,5.4
2023,68.2707,0,0.21644,18.0174,7.40316,2.606112796310992,2.3896727963109914,45.440713,5.4
2023,68.2916,1,0.516195,22.7298,2.81336,2.075969878616128,1.5597748786161276,45.444592,5.31
2023,68.3124,1,0.278235,26.9848,2.87611,2.0831405696031275,1.8049055696031275,45.444592,5.3
2023,68.3332,1,-1.14603,28.3796,3.02248,2.0997518079273414,3.245781807927341,45.456229,5.26
2023,68.3541,1,-2.53889,37.025,3.88506,2.1977619497685668,4.736651949768566,45.456229,5.2
2023,68.3749,1,-2.03245,37.6988,4.45503,2.263125255141955,4.295575255141955,45.45235,5.2
2023,68.3957,1,-2.96678,42.226,4.87148,2.311182380769948,5.277962380769948,45.456229,5.2
2023,68.4166,1,-1.36892,35.0751,4.89129,2.313584482130266,3.682504482130266,45.448471,5.11
2023,68.4374,1,-2.47775,27.9754,4.82429,2.3059702783113223,4.783720278311322,45.45235,5.1
2023,68.4582,1,-1.33497,42.1391,5.39085,2.371628472512267,3.706598472512267,45.45235,5.09
2023,68.479,1,-5.07898,38.4858,5.36277,2.368489926561178,7.447469926561178,45.448471,5
2023,68.4999,1,-1.81678,36.7974,4.96682,2.322771356052929,4.1395513560529285,45.460108,5
2023,68.5207,1,-0.60564,28.0976,8.69385,2.760899384494908,3.3665393844949083,45.463987,4.95
2023,68.5415,1,0.150439,25.696,4.03749,2.2161707805147186,2.0657317805147186,45.463987,4.9
2023,68.5624,1,-0.0937592,21.1049,3.71801,2.179813978806074,2.2735731788060742,45.467866,4.9
2023,68.5832,1,-0.660119,15.0615,3.63555,2.1705328231611456,2.830651823161145,45.467866,4.8
2023,68.604,1,0.228482,22.9681,3.59498,2.1660248372686493,1.9375428372686487,45.467866,4.8
2023,68.6248,1,0.00068725,31.2078,3.83297,2.1932505813382286,2.1925633313382287,45.467866,4.8
2023,68.6457,1,-0.290628,22.8772,3.95477,2.207269333188787,2.497897333188787,45.467866,4.8
2023,68.6665,1,0.725014,31.2816,4.0403,2.217159408662345,1.492145408662345,45.467866,4.8
2023,68.6873,1,-1.71027,20.7729,4.02105,2.215068646958368,3.925338646958368,45.463987,4.8
2023,68.7082,1,-0.492628,29.268566666666665,4.25749,2.242261062855598,2.734889062855598,45.460108,4.84
2023,68.729,1,0.1795267777777778,26.23157777777778,8.52397,2.742028080591947,2.562501302814169,45.460108,4.9
2023,68.7498,1,2.0526414,35.7512,8.43334,2.7313677715400995,0.6787263715400993,45.45235,4.95
2023,68.7707,0,0.2511845,28.55239555555556,7.66687,2.6404584044813766,2.3892739044813767,45.448471,5
2023,68.7915,0,1.6036151666666667,44.8645,7.97671,2.677336482359298,1.0737213156926315,45.444592,5.1
2023,68.8123,0,-0.19761334,28.66982666666667,8.03,2.6837994994935146,2.881412839493515,45.440713,5.15
2023,68.8332,0,1.2698818333333333,197.976,7.12251,2.576501995039933,1.3066201617065998,45.436834,5.2
2023,68.854,0,0.8995541,24.867042121212123,5.99627,2.444406874354911,1.544852774354911,45.436834,5.2
2023,68.8748,0,1.157144,37.796237777777776,4.78511,2.3038779360114874,1.1467339360114874,45.440713,5.2
2023,68.8956,0,0.1792003846153846,35.68051764705882,4.54938,2.276821167262024,2.0976207826466395,45.432955,5.2
2023,68.9165,0,0.6270948333333334,44.4958175,4.04129,2.2186072870972016,1.591512453763868,45.429076,5.2
2023,68.9373,0,0.5357478571428571,232.807,3.81607,2.1929713241305606,1.6572234669877035,45.425197,5.2
2023,68.9581,0,0.4266591428571428,40.43291333333333,3.53046,2.1605281912567817,1.7338690483996388,45.429076,5.2
2023,68.979,0,0.1228925454545454,36.40321875,3.55478,2.163404151476568,2.0405116060220228,45.425197,5.2
2023,69,0,-0.525896145,35.594973913043475,2.58309,2.0535898950775806,2.5794860405321263,45.421318,5.2
2023,69.0208,0,1.079071808695652,23.48640321428572,3.02821,2.103878196246296,1.024806387550644,45.432955,5.2
2023,69.0416,0,1.5081646666666668,13.20772625,4.22787,2.240661074400575,0.732496408,45.429076,5.16
2023,69.0624,0,1.5986112857142858,13.54067,3.38104,2.1440802166461004,0.5454689309318146,45.432955,5.1
2023,69.0833,0,1.578467595,13.60489,2.44652,2.038661713625409,0.4601941186254088,45.444592,5.1
2023,69.104,-9999,0.8774545242857144,14.04348,2.2811725000000003,2.0202293246911016,1.1427748004053873,45.448471,5.09
2023,69.1249,0,0.8320945242857143,14.439792,2.17044,2.007941375548903,1.1758468512631886,45.460108,5
2023,69.1458,0,1.226714459,17.56405,1.12669,1.8922386377843352,0.6655241790343351,45.495019,5
2023,69.1666,0,1.1608493814285714,20.35077,2.44134,2.0384889608391368,0.8776395794105654,45.502777,4.98
2023,69.1874,0,1.289618138,21.41392,2.07055,1.997082109603178,0.7074639721031781,45.514413999999995,4.9
2023,69.2082,0,1.4633538571428573,23.261588888888888,2.56744,2.0528593259501244,0.5895054688072672,45.514413999999995,4.9
2023,69.2291,0,-0.238250462,35.427483333333335,2.40366,2.0345669138652487,2.272817375,45.518293,4.82
2023,69.2499,0,0.6495385714285714,21.4953775,2.21798,2.013863208843309,1.3643246374147378,45.518293,4.8
2023,69.2707,0,0.017071,31.174917222222224,2.49335,2.0448403310619225,2.0277693310619225,45.522172,4.73
2023,69.2916,1,-0.2177905,20.0723275,2.77378,2.076507976963331,2.294298476963331,45.518293,4.7
2023,69.3124,1,0.6938561,25.3224684,2.79005,2.078447077705382,1.3845909777053818,45.526051,4.63
2023,69.3332,1,-1.0098423,28.054752,3.07111,2.110315794507717,3.120158094507717,45.533809,4.6
2023,69.3541,1,-0.048177389,33.05098695652174,3.06203,2.1093934094300657,2.1575707983189547,45.537687999999996,4.51
2023,69.3749,1,-1.6605903,42.80536,2.4967,2.045728876973826,3.706319176973826,45.52993,4.5
2023,69.3957,1,-0.690279,40.717625,2.58687,2.055970792,2.7462497923967395,45.541567,4.42
2023,69.4166,1,-1.4619375,46.78442,3.3713,2.144799472326619,3.606736972326619,45.537687999999996,4.4
2023,69.4374,1,-0.51646,51.21025,1.95233,1.9850862199062256,2.501546219906226,45.545446,4.37
2023,69.4582,1,-1.598762333,41.22445,2.2756,2.021325774825539,3.620088108158872,45.549325,4.3
2023,69.479,1,-0.481397275,27.1849,2.49403,2.045940967393002,2.527338242393002,45.557083,4.3
2023,69.4999,1,-1.500343222,38.35724,5.55355,2.3965188017579395,3.8968620239801615,45.553204,4.27
2023,69.5207,1,-0.203223018,27.42417272727273,5.47597,2.387603717983307,2.590826736165125,45.557083,4.2
2023,69.5415,1,-0.943491022,32.96692,5.51386,2.392135302292841,3.3356263245150632,45.564841,4.2
2023,69.5624,1,-0.163101517,27.38755833333333,5.27962,2.365004515640389,2.5281060323070554,45.564841,4.2
2023,69.5832,1,-0.97669272,67.6129,2.45105,2.041622458615643,3.018315178615643,45.572599000000004,4.16
2023,69.604,1,-0.295942867,83.4041,2.623,2.0610685546720378,2.3570114213387043,45.56872,4.1
2023,69.6248,1,-1.22264,51.8217,2.44225,2.040838022937924,3.263478022937924,45.572599000000004,4.1
2023,69.6457,1,-0.249041,40.7468,2.38873,2.034928733514278,2.283969733514278,45.588115,4.1
2023,69.6665,1,-0.135668,40.7185,2.23752,2.0180698109809425,2.1537378109809424,45.595873,4.1
2023,69.6873,1,0.108998,30.5313,2.29078,2.024141011924773,1.915143011924773,45.591994,4.1
2023,69.7082,1,-0.013335,28.20063333333333,2.08048,2.000693517950876,2.014028517950876,45.599752,4.1
2023,69.729,1,0.774429,13.3521,1.96818,1.9882468616028544,1.2138178616028543,45.584236,4.18
2023,69.7498,1,0.6114456666666667,12.291923333333331,1.81881,1.971688688155255,1.3602430214885883,45.588115,4.2
2023,69.7707,0,0.1215808444444444,8.58477,5.8978,2.4382766696266494,2.316695825182205,45.580357,4.29
2023,69.7915,0,0.33167275,14.9389,1.41062,1.926547978138992,1.5948752281389915,45.56872,4.33
2023,69.8123,0,0.5240157333333333,9.34322,1.13776,1.896492963907824,1.3724772305744903,45.576477999999994,4.4
2023,69.8332,0,-0.533816,9.0836,1.04037,1.8858566923838311,2.419672692383831,45.572599000000004,4.44
2023,69.854,0,0.289707,14.1415,0.902182,1.870752203431696,1.581045203431696,45.56872,4.5
2023,69.8748,0,1.048159818181818,9.79864,0.75472,1.8546634020309776,0.8065035838491597,45.572599000000004,4.5
2023,69.8956,0,0.7931121818181818,11.888346666666669,0.572399,1.8348012881382287,1.0416891063200473,45.56872,4.6
2023,69.9165,0,0.6767554545454545,10.76177,0.475747,1.8243384996575056,1.147583045112051,45.564841,4.6
2023,69.9373,0,-0.535929,11.7249,0.492353,1.8262420120842813,2.3621710120842816,45.564841,4.6
2023,69.9581,0,-0.07141,9.36994,0.501396,1.827320496988817,1.898730496988817,45.564841,4.68
2023,69.979,0,0.393109,8.94977,0.516193,1.8290275576218376,1.4359185576218378,45.560961999999996,4.7
2023,70,0,0.032966,7.43515,0.488049,1.826046156500144,1.7930801565001435,45.557083,4.7
2023,70.0208,0,-0.327177,5.69284,4.06215,2.226896273,2.5540732731369498,45.560961999999996,4.7
2023,70.0416,0,1.2939627272727274,5.5842366666666665,0.286046,1.804213957510028,0.5102512302373001,45.560961999999996,4.7
2023,70.0624,0,0.5794315,7.734053333333334,0.277351,1.8033582043559893,1.2239267043559896,45.560961999999996,4.66
2023,70.0833,0,1.40720587,3.62472,0.332967,1.809501713318164,0.4022958433181638,45.564841,4.6
2023,70.1041,0,1.48604,13.8846,0.422479,1.819347355519532,0.333307356,45.557083,4.6
2023,70.1249,0,0.70528805,15.26,0.421597,1.819342100631979,1.114054050631979,45.572599000000004,4.6
2023,70.1458,0,-0.0754639,17.7989,0.390368,1.8160276740428616,1.8914915740428613,45.56872,4.59
2023,70.1666,0,1.48128305,17.8611,0.425811,1.8199836553569664,0.3387006053569663,45.564841,4.5
2023,70.1874,0,3.03803,18.8843,0.390055,1.8161750867902984,-1.221854913,45.564841,4.5
2023,70.2082,0,1.9780095,14.2804,0.429197,1.820534995838078,-0.157474504,45.560961999999996,4.5
2023,70.2291,0,0.917989,10.9901,0.415123,1.819090550867028,0.9011015508670278,45.572599000000004,4.43
2023,70.2499,0,0.3653235,10.718006666666668,0.0378771,1.7781605305057355,1.4128370305057358,45.572599000000004,4.4
2023,70.2707,0,-0.076821,10.509306666666667,3.96451,2.217023159638883,2.293844159638883,45.576477999999994,4.4
2023,70.2916,1,-0.187342,6.88352,0.498056,1.828417577685689,2.015759577685689,45.580357,4.38
2023,70.3124,1,-0.96111,13.6543,0.752249,1.8563402515032523,2.8174502515032525,45.580357,4.3
2023,70.3332,1,-1.06712,17.9619,1.09712,1.8943792360608644,2.9614992360608645,45.580357,4.3
2023,70.3541,1,-2.49624,29.348,1.71809,1.963321420744617,4.459561420744617,45.584236,4.3
2023,70.3749,1,-0.463671,59.8818,2.78989,2.0837377506637127,2.547408750663713,45.588115,4.24
2023,70.3957,1,-2.64466,77.2897,3.63709,2.180182849,4.824842849090111,45.584236,4.2
2023,70.4166,1,0.118858,63.1677,3.27565,2.139061086134523,2.020203086134523,45.588115,4.2
2023,70.4374,1,-0.464721,44.2722,3.18963,2.129382299105122,2.594103299105122,45.591994,4.2
2023,70.4582,1,-0.984311,38.1184,3.37725,2.1508470708088248,3.1351580708088247,45.599752,4.12
2023,70.479,1,-0.981287,41.805,3.31062,2.1433632543776464,3.1246502543776464,45.595873,4.1
2023,70.4999,1,-1.2042895,44.4084,3.80225,2.199632339355766,3.4039218393557658,45.611389,4.1
2023,70.5207,1,-1.3686,47.0975,8.56853,2.759188848702632,4.127788848702632,45.60751,4.1
2023,70.5415,1,-1.48296,40.9272,3.87421,2.208101443891261,3.691061443891261,45.603631,4.01
2023,70.5624,1,-1.24736,30.2813,3.78964,2.1985169482449267,3.4458769482449267,45.611389,4
2023,70.5832,1,-1.36664,40.1974,3.74456,2.193462682380193,3.560102682380193,45.611389,4
2023,70.604,1,-1.46986,48.3386,3.95208,2.217368416887777,3.687228416887777,45.611389,4
2023,70.6248,1,-2.60251,39.8601,3.99788,2.2227391201178257,4.825249120117826,45.615268,4
2023,70.6457,1,0.9199218260869564,34.8553,3.76806,2.1964832868434767,1.276561461,45.60751,4
2023,70.6665,1,-0.52212,28.8522,3.45404,2.1606818678394903,2.6828018678394905,45.611389,4
2023,70.6873,1,-0.715356,22.6727,3.30549,2.143849202805072,2.859205202805071,45.611389,4.03
2023,70.7082,1,-0.050138667,16.4586,3.01442,2.1108534055325405,2.160992072199208,45.60751,4.1
2023,70.729,1,1.08706,20.8007,2.69666,2.0749615076677164,0.9879015076677164,45.588115,4.19
2023,70.7498,1,0.6114456666666667,6.9446,2.33255,2.034003725746332,1.4225580590796647,45.580357,4.25
2023,70.7707,0,0.422302,14.1052,6.62206,2.529329866255368,2.107027866255368,45.584236,4.3
2023,70.7915,0,0.324975,11.3945,2.04897,2.002367433793745,1.677392433793745,45.576477999999994,4.38
2023,70.8123,0,1.11323,14.5464,2.08538,2.0065483782253284,0.8933183782253284,45.572599000000004,4.45
2023,70.8332,0,0.7191025,18.1379,6.17159,2.4766438096939574,1.7575413096939574,45.56872,4.5
2023,70.854,0,0.7500937142857143,16.34215,4.56877,2.2897935373155325,1.5396998230298182,45.557083,4.59
2023,70.8748,0,0.675513,23.086604444444443,5.75426,2.427919690703342,1.7524066907033418,45.553204,4.63
2023,70.8956,0,0.7211122142857144,16.906463529411766,3.91396,2.214539665950281,1.4934274516645667,45.545446,4.7
2023,70.9165,0,0.5243019999999999,18.28272,4.23947,2.252104384,1.7278023835284195,45.553204,4.75
2023,70.9373,0,0.5928865714285714,17.19051,2.23256,2.0236723789036444,1.430785807475073,45.533809,4.8
2023,70.958,-9999,0.5912822857142856,13.8495425,3.236015,2.1373232352184672,1.5460409495041816,45.537687999999996,4.8
2023,70.979,-9999,0.441759,11.02777,1.4608215,1.937618096539476,1.4958590965394754,45.537687999999996,4.82
2023,71,-9999,0.652762,9.89112875,1.2164315,1.910605302967108,1.2578433029671077,45.533809,4.9
2023,71.0208,0,0.6195305714285715,9.94337875,0.689083,1.852554988,1.233024416719728,45.533809,4.82
2023,71.0416,0,0.8095708333333334,9.29486,1.74378,1.9694250931971216,1.1598542598637884,45.533809,4.8
2023,71.0624,0,0.9938401428571428,10.77573875,1.96072,1.9937779328617773,0.9999377900046348,45.533809,4.8
-9999,71.0833,0,1.2490831666666666,12.78944,2.94686,2.105077326994496,0.8559941603278289,45.537687999999996,4.8
-9999,71.104,-9999,1.1021464428571428,13.075465555555557,2.516373333333333,2.0564516039966665,0.9543051611395236,45.549325,4.8
2023,71.124,-9999,1.1171435857142855,12.942298,2.863123333333333,2.0957859989024112,0.9786424131881256,45.545446,4.7
2023,71.1458,0,1.261468138,14.371356,2.64154,2.0707978516792327,0.8093297141792326,45.549325,4.7
2023,71.1666,0,1.1812098714285717,37.76327,3.00097,2.111643065498263,0.9304331940696916,45.557083,4.67
2023,71.1874,0,1.219912388,37.06835181818182,3.25679,2.140864085546085,0.920951698,45.557083,4.6
2023,71.2082,0,1.2479762857142858,278.513,3.57519,2.1773425157064983,0.9293662299922124,45.557083,4.58
2023,71.2291,0,1.368282,41.06368222222222,0.629477,1.846934741156728,0.4786527411567276,45.553204,4.5
2023,71.2499,0,0.8443827142857143,39.285397777777774,2.47511,2.052511712536792,1.2081289982510774,45.549325,4.46
2023,71.2707,0,0.750648125,9.86783375,1.8875,1.986573348848149,1.2359252238481488,45.560961999999996,4.4
2023,71.2916,1,1.16314575,10.82682125,0.250858,1.8057874006915484,0.6426416506915484,45.56872,4.36
2023,71.3124,1,0.2007183157894737,31.48502652173913,1.21663,1.912056811329464,1.7113384955399902,45.572599000000004,4.3
2023,71.3332,1,0.6558204444444444,18.899604,0.220395,1.802645782111626,1.1468253376671815,45.56872,4.3
2023,71.3541,1,0.1211285714285714,29.903917222222223,0.316838,1.813258097729687,1.6921295263011156,45.56872,4.2
2023,71.3749,1,0.2301501312499999,35.51765,0.426577,1.8253432691617464,1.5951931379117466,45.576477999999994,4.2
2023,71.3957,1,0.6203333333333333,28.274439545454545,0.576421,1.8418493231762216,1.2215159898428882,45.572599000000004,4.19
2023,71.4166,1,-0.727137869,42.36287,0.816255,1.8683007473784272,2.595438616128427,45.576477999999994,4.1
2023,71.4374,1,-0.156813625,34.30100909090909,1.08238,1.897764863551641,2.054578488551641,45.576477999999994,4.1
2023,71.4582,1,-0.468267195,28.1172,1.25748,1.917253144933011,2.385520339933011,45.576477999999994,4.1
2023,71.479,1,-0.2024622,22.3495,2.15174,2.017207899593136,2.219670099593136,45.576477999999994,4.04
2023,71.4999,1,-0.463337,33.8849,1.8536,1.9838675078537984,2.4472045078537983,45.580357,4
2023,71.5207,1,0.8073538095238095,34.234,4.0082,2.228698979460064,1.4213451699362545,45.591994,4
2023,71.5415,1,-2.4682035,27.6801,4.51964,2.2878723957687748,4.756075895768775,45.588115,4
2023,71.5624,1,0.1631746666666666,26.4336,1.68005,1.9647616972958768,1.8015870306292108,45.588115,3.97
2023,71.5832,1,-4.47307,43.5174,5.16095,2.362638872993708,6.835708872993708,45.584236,3.9
2023,71.604,1,-0.03485594,39.353,5.61116,2.415383084818171,2.450239024818171,45.584236,3.9
